ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034988976	 	3.3.1
REQUEST	718		MisCursosInscritos	1591035084823	1591035090239	OK	 
REQUEST	866		VerCursos	1591035087712	1591035090240	OK	 
REQUEST	1012		IniciadoSesion Redirect 1	1591035088964	1591035090240	OK	 
REQUEST	893		VerCursos	1591035086066	1591035090241	OK	 
REQUEST	898		VerCursos	1591035085751	1591035090241	OK	 
REQUEST	854		VerCursos	1591035085751	1591035090242	OK	 
REQUEST	878		VerCursos	1591035089102	1591035090242	OK	 
REQUEST	887		VerCursos	1591035085982	1591035090245	OK	 
REQUEST	889		VerCursos	1591035085454	1591035090253	OK	 
REQUEST	1025		IniciadoSesion Redirect 1	1591035089621	1591035090269	OK	 
REQUEST	1252		IniciarSesion	1591035088391	1591035090270	OK	 
USER	InscribirCurso	631	END	1591035037049	1591035090275
REQUEST	1073		IniciadoSesion Redirect 1	1591035089978	1591035090279	OK	 
REQUEST	1345		Home	1591035089813	1591035090290	OK	 
REQUEST	1000		IniciadoSesion Redirect 1	1591035086597	1591035090294	OK	 
REQUEST	970		IniciadoSesion Redirect 1	1591035087624	1591035090305	OK	 
REQUEST	1283		Home	1591035085164	1591035090309	OK	 
REQUEST	962		IniciadoSesion Redirect 1	1591035088423	1591035090310	OK	 
REQUEST	1253		IniciarSesion	1591035088403	1591035090311	OK	 
REQUEST	1187		IniciarSesion	1591035085120	1591035090312	OK	 
REQUEST	1034		IniciadoSesion	1591035087203	1591035090313	OK	 
REQUEST	1245		IniciarSesion	1591035088424	1591035090323	OK	 
REQUEST	963		IniciadoSesion Redirect 1	1591035088427	1591035090326	OK	 
REQUEST	1341		Home	1591035089517	1591035090328	OK	 
REQUEST	1285		Home	1591035085306	1591035090329	OK	 
REQUEST	1307		Home	1591035086998	1591035090332	OK	 
REQUEST	1328		Home	1591035088549	1591035090333	OK	 
REQUEST	717		MisCursosInscritos	1591035086124	1591035090354	OK	 
REQUEST	1310		Home	1591035087204	1591035090364	OK	 
REQUEST	1317		Home	1591035087760	1591035090365	OK	 
REQUEST	1239		IniciarSesion	1591035087050	1591035090370	OK	 
REQUEST	1237		IniciarSesion	1591035086842	1591035090376	OK	 
REQUEST	920		VerCursos	1591035089517	1591035090381	OK	 
REQUEST	1342		Home	1591035089611	1591035090394	OK	 
REQUEST	760		MisCursosInscritos	1591035087655	1591035090400	OK	 
REQUEST	1026		IniciadoSesion Redirect 1	1591035089598	1591035090401	OK	 
REQUEST	902		VerCursos	1591035089517	1591035090419	OK	 
REQUEST	1079		IniciadoSesion	1591035087712	1591035090420	OK	 
REQUEST	974		IniciadoSesion Redirect 1	1591035086553	1591035090421	OK	 
REQUEST	753		MisCursosInscritos	1591035087889	1591035090422	OK	 
REQUEST	1329		Home	1591035088643	1591035090432	OK	 
REQUEST	883		VerCursos	1591035089102	1591035090437	OK	 
REQUEST	877		VerCursos	1591035090353	1591035090439	OK	 
REQUEST	1223		IniciarSesion	1591035086163	1591035090439	OK	 
REQUEST	737		MisCursosInscritos	1591035085229	1591035090440	OK	 
REQUEST	855		VerCursos	1591035085228	1591035090440	OK	 
REQUEST	1311		Home	1591035087252	1591035090440	OK	 
REQUEST	1077		IniciadoSesion	1591035087655	1591035090481	OK	 
REQUEST	1337		Home	1591035089196	1591035090489	OK	 
REQUEST	987		IniciadoSesion Redirect 1	1591035087693	1591035090489	OK	 
REQUEST	1294		Home	1591035086030	1591035090489	OK	 
REQUEST	1215		IniciarSesion	1591035086009	1591035090490	OK	 
REQUEST	1225		IniciarSesion	1591035086009	1591035090490	OK	 
REQUEST	1075		IniciadoSesion	1591035087760	1591035090495	OK	 
REQUEST	728		MisCursosInscritos	1591035086124	1591035090498	OK	 
REQUEST	1339		Home	1591035089334	1591035090499	OK	 
REQUEST	1017		IniciadoSesion Redirect 1	1591035088378	1591035090504	OK	 
REQUEST	1268		IniciarSesion	1591035089385	1591035090504	OK	 
REQUEST	879		VerCursos	1591035088135	1591035090505	OK	 
REQUEST	1331		Home	1591035088806	1591035090505	OK	 
REQUEST	1281		Home	1591035085018	1591035090506	OK	 
REQUEST	709		MisCursosInscritos	1591035087203	1591035090554	OK	 
REQUEST	755		MisCursosInscritos	1591035086721	1591035090554	OK	 
REQUEST	914		VerCursos	1591035089231	1591035090554	OK	 
REQUEST	744		MisCursosInscritos	1591035089003	1591035090554	OK	 
REQUEST	1316		Home	1591035087712	1591035090555	OK	 
REQUEST	1250		IniciarSesion	1591035088392	1591035090555	OK	 
REQUEST	980		IniciadoSesion Redirect 1	1591035086461	1591035090560	OK	 
REQUEST	1301		Home	1591035086564	1591035090560	OK	 
REQUEST	1036		IniciadoSesion Redirect 1	1591035090121	1591035090561	OK	 
REQUEST	1079		IniciadoSesion Redirect 1	1591035090420	1591035090561	OK	 
REQUEST	771		MisCursosInscritos	1591035089611	1591035090562	OK	 
REQUEST	1024		IniciadoSesion Redirect 1	1591035089662	1591035090562	OK	 
REQUEST	1349		Home	1591035090131	1591035090563	OK	 
REQUEST	1220		IniciarSesion	1591035086030	1591035090564	OK	 
REQUEST	994		IniciadoSesion Redirect 1	1591035087693	1591035090566	OK	 
REQUEST	1003		IniciadoSesion Redirect 1	1591035086388	1591035090635	OK	 
REQUEST	1035		IniciadoSesion Redirect 1	1591035088711	1591035090641	OK	 
REQUEST	1039		IniciadoSesion Redirect 1	1591035090194	1591035090642	OK	 
REQUEST	1269		IniciarSesion	1591035089334	1591035090642	OK	 
REQUEST	1255		IniciarSesion	1591035088326	1591035090647	OK	 
REQUEST	1010		IniciadoSesion Redirect 1	1591035088777	1591035090647	OK	 
REQUEST	1332		Home	1591035088842	1591035090647	OK	 
REQUEST	1266		IniciarSesion	1591035089385	1591035090648	OK	 
REQUEST	1235		IniciarSesion	1591035086663	1591035090649	OK	 
REQUEST	1222		IniciarSesion	1591035086163	1591035090649	OK	 
REQUEST	1309		Home	1591035087157	1591035090650	OK	 
USER	InscribirCurso	640	END	1591035037591	1591035090707
USER	InscribirCurso	647	END	1591035038123	1591035090707
USER	InscribirCurso	634	END	1591035037267	1591035090752
USER	InscribirCurso	627	END	1591035036712	1591035090847
USER	InscribirCurso	633	END	1591035037180	1591035090847
USER	InscribirCurso	628	END	1591035036853	1591035090880
USER	InscribirCurso	638	END	1591035037407	1591035091010
USER	InscribirCurso	641	END	1591035037705	1591035091011
USER	InscribirCurso	669	END	1591035039739	1591035091092
USER	InscribirCurso	680	END	1591035040548	1591035091092
USER	InscribirCurso	654	END	1591035038610	1591035091134
USER	InscribirCurso	652	END	1591035038452	1591035091134
USER	InscribirCurso	636	END	1591035037407	1591035091193
USER	InscribirCurso	653	END	1591035038546	1591035091480
USER	InscribirCurso	665	END	1591035039436	1591035091504
USER	InscribirCurso	655	END	1591035038676	1591035091530
REQUEST	1005		IniciadoSesion Redirect 1	1591035088774	1591035091536	OK	 
REQUEST	906		VerCursos	1591035089153	1591035091536	OK	 
REQUEST	1020		IniciadoSesion Redirect 1	1591035090041	1591035091542	OK	 
REQUEST	1335		Home	1591035089049	1591035091543	OK	 
REQUEST	976		IniciadoSesion Redirect 1	1591035090018	1591035091545	OK	 
REQUEST	1034		IniciadoSesion Redirect 1	1591035090313	1591035091545	OK	 
REQUEST	1001		IniciadoSesion Redirect 1	1591035086460	1591035091546	OK	 
REQUEST	1259		IniciarSesion	1591035088530	1591035091552	OK	 
REQUEST	1233		IniciarSesion	1591035086514	1591035091554	OK	 
REQUEST	1321		Home	1591035088070	1591035091557	OK	 
REQUEST	1343		Home	1591035089658	1591035091558	OK	 
REQUEST	919		VerCursos	1591035090322	1591035091559	OK	 
REQUEST	873		VerCursos	1591035087404	1591035091560	OK	 
REQUEST	1209		IniciarSesion	1591035085943	1591035091560	OK	 
REQUEST	1251		IniciarSesion	1591035088213	1591035091564	OK	 
REQUEST	1077		IniciadoSesion Redirect 1	1591035090481	1591035091566	OK	 
REQUEST	1063		IniciadoSesion Redirect 1	1591035090152	1591035091567	OK	 
REQUEST	1011		IniciadoSesion Redirect 1	1591035087689	1591035091567	OK	 
REQUEST	1241		IniciarSesion	1591035087157	1591035091575	OK	 
REQUEST	1204		IniciarSesion	1591035086081	1591035091576	OK	 
REQUEST	1312		Home	1591035087366	1591035091578	OK	 
REQUEST	1336		Home	1591035089153	1591035091580	OK	 
REQUEST	895		VerCursos	1591035089231	1591035091580	OK	 
REQUEST	1178		IniciarSesion	1591035085386	1591035091581	OK	 
REQUEST	1324		Home	1591035088296	1591035091581	OK	 
REQUEST	759		MisCursosInscritos	1591035091565	1591035091583	OK	 
REQUEST	881		VerCursos	1591035087655	1591035091583	OK	 
REQUEST	923		VerCursos	1591035089196	1591035091583	OK	 
REQUEST	1181		IniciarSesion	1591035085377	1591035091583	OK	 
REQUEST	1302		Home	1591035086620	1591035091585	OK	 
REQUEST	1330		Home	1591035088689	1591035091586	OK	 
REQUEST	1228		IniciarSesion	1591035086163	1591035091587	OK	 
REQUEST	1325		Home	1591035088296	1591035091590	OK	 
REQUEST	975		IniciadoSesion Redirect 1	1591035088965	1591035091603	OK	 
REQUEST	1346		Home	1591035089881	1591035091604	OK	 
REQUEST	865		VerCursos	1591035087157	1591035091611	OK	 
REQUEST	909		VerCursos	1591035090515	1591035091613	OK	 
REQUEST	1261		IniciarSesion	1591035088806	1591035091614	OK	 
USER	InscribirCurso	635	END	1591035037337	1591035091616
USER	InscribirCurso	676	END	1591035040268	1591035091616
USER	InscribirCurso	672	END	1591035039941	1591035091616
USER	InscribirCurso	657	END	1591035038815	1591035091617
REQUEST	867		VerCursos	1591035089048	1591035091620	OK	 
REQUEST	1265		IniciarSesion	1591035089431	1591035091620	OK	 
REQUEST	916		VerCursos	1591035090707	1591035091635	OK	 
REQUEST	765		MisCursosInscritos	1591035090961	1591035091645	OK	 
REQUEST	805		MisCursosInscritos	1591035091011	1591035091655	OK	 
REQUEST	782		MisCursosInscritos	1591035091011	1591035091655	OK	 
REQUEST	806		MisCursosInscritos	1591035091011	1591035091656	OK	 
REQUEST	953		VerCursos	1591035091011	1591035091662	OK	 
REQUEST	1032		IniciadoSesion	1591035087252	1591035091663	OK	 
REQUEST	910		VerCursos	1591035091044	1591035091666	OK	 
REQUEST	1097		IniciadoSesion	1591035088887	1591035091668	OK	 
REQUEST	1096		IniciadoSesion	1591035088887	1591035091670	OK	 
REQUEST	1040		IniciadoSesion	1591035087203	1591035091676	OK	 
REQUEST	1033		IniciadoSesion	1591035088070	1591035091676	OK	 
REQUEST	1092		IniciadoSesion	1591035089524	1591035091676	OK	 
REQUEST	1260		IniciarSesion	1591035088530	1591035091680	OK	 
REQUEST	1210		IniciarSesion	1591035085863	1591035091680	OK	 
REQUEST	775		MisCursosInscritos	1591035090402	1591035091686	OK	 
REQUEST	1344		Home	1591035089749	1591035091687	OK	 
REQUEST	1299		Home	1591035086389	1591035091687	OK	 
REQUEST	952		IniciadoSesion Redirect 1	1591035088378	1591035091687	OK	 
REQUEST	1064		IniciadoSesion Redirect 1	1591035089883	1591035091688	OK	 
REQUEST	869		VerCursos	1591035089334	1591035091688	OK	 
REQUEST	1333		Home	1591035088928	1591035091689	OK	 
REQUEST	1028		IniciadoSesion Redirect 1	1591035089884	1591035091699	OK	 
REQUEST	1032		IniciadoSesion Redirect 1	1591035091663	1591035091700	OK	 
REQUEST	918		VerCursos	1591035091092	1591035091701	OK	 
REQUEST	1037		IniciadoSesion	1591035088006	1591035091702	OK	 
REQUEST	1327		Home	1591035088492	1591035091702	OK	 
REQUEST	1016		IniciadoSesion Redirect 1	1591035089552	1591035091703	OK	 
REQUEST	1348		Home	1591035090069	1591035091703	OK	 
REQUEST	1247		IniciarSesion	1591035088492	1591035091703	OK	 
REQUEST	1027		IniciadoSesion Redirect 1	1591035089529	1591035091704	OK	 
REQUEST	977		IniciadoSesion Redirect 1	1591035089551	1591035091704	OK	 
REQUEST	944		IniciadoSesion Redirect 1	1591035089728	1591035091719	OK	 
REQUEST	1350		Home	1591035090198	1591035091720	OK	 
REQUEST	1075		IniciadoSesion Redirect 1	1591035090496	1591035091724	OK	 
REQUEST	1262		IniciarSesion	1591035089334	1591035091724	OK	 
REQUEST	1249		IniciarSesion	1591035088326	1591035091726	OK	 
REQUEST	1045		IniciadoSesion Redirect 1	1591035090188	1591035091727	OK	 
REQUEST	1076		IniciadoSesion	1591035089431	1591035091727	OK	 
USER	InscribirCurso	651	END	1591035038452	1591035091735
USER	InscribirCurso	658	END	1591035038942	1591035091735
REQUEST	1014		IniciadoSesion Redirect 1	1591035089645	1591035091736	OK	 
REQUEST	1013		IniciadoSesion Redirect 1	1591035090188	1591035091736	OK	 
REQUEST	941		IniciadoSesion Redirect 1	1591035088378	1591035091737	OK	 
REQUEST	997		IniciadoSesion Redirect 1	1591035089748	1591035091737	OK	 
REQUEST	1043		IniciadoSesion	1591035088038	1591035091737	OK	 
REQUEST	764		MisCursosInscritos	1591035090880	1591035091739	OK	 
REQUEST	936		VerCursos	1591035091045	1591035091740	OK	 
REQUEST	1069		IniciadoSesion	1591035090069	1591035091740	OK	 
REQUEST	1031		IniciadoSesion	1591035087616	1591035091754	OK	 
REQUEST	917		VerCursos	1591035091134	1591035091761	OK	 
REQUEST	1320		Home	1591035087977	1591035091761	OK	 
REQUEST	1021		IniciadoSesion Redirect 1	1591035088380	1591035091761	OK	 
REQUEST	1347		Home	1591035089969	1591035091762	OK	 
REQUEST	1256		IniciarSesion	1591035088492	1591035091762	OK	 
REQUEST	756		MisCursosInscritos	1591035087655	1591035091762	OK	 
REQUEST	1049		IniciadoSesion	1591035089102	1591035091762	OK	 
REQUEST	1263		IniciarSesion	1591035089334	1591035091771	OK	 
REQUEST	1076		IniciadoSesion Redirect 1	1591035091727	1591035091771	OK	 
REQUEST	896		VerCursos	1591035090515	1591035091785	OK	 
REQUEST	927		VerCursos	1591035090300	1591035091785	OK	 
REQUEST	1042		IniciadoSesion	1591035089554	1591035091830	OK	 
REQUEST	1048		IniciadoSesion Redirect 1	1591035089884	1591035091830	OK	 
REQUEST	1051		IniciadoSesion	1591035090178	1591035091831	OK	 
USER	InscribirCurso	649	END	1591035038275	1591035091838
USER	InscribirCurso	648	END	1591035038203	1591035091839
USER	InscribirCurso	659	END	1591035038975	1591035091839
REQUEST	1041		IniciadoSesion	1591035089409	1591035091877	OK	 
REQUEST	990		IniciadoSesion Redirect 1	1591035089556	1591035091877	OK	 
REQUEST	747		MisCursosInscritos	1591035091553	1591035091877	OK	 
REQUEST	1338		Home	1591035089272	1591035091877	OK	 
REQUEST	907		VerCursos	1591035090422	1591035091878	OK	 
USER	InscribirCurso	639	END	1591035037547	1591035092024
USER	InscribirCurso	661	END	1591035039091	1591035092249
USER	InscribirCurso	643	END	1591035037812	1591035092273
REQUEST	905		VerCursos	1591035090879	1591035092360	OK	 
REQUEST	1033		IniciadoSesion Redirect 1	1591035091676	1591035092386	OK	 
REQUEST	1037		IniciadoSesion Redirect 1	1591035091702	1591035092389	OK	 
REQUEST	880		VerCursos	1591035089102	1591035092389	OK	 
USER	InscribirCurso	629	END	1591035036853	1591035092397
REQUEST	750		MisCursosInscritos	1591035090423	1591035092399	OK	 
REQUEST	931		VerCursos	1591035090707	1591035092399	OK	 
REQUEST	779		MisCursosInscritos	1591035090515	1591035092399	OK	 
REQUEST	1246		IniciarSesion	1591035088403	1591035092399	OK	 
REQUEST	945		VerCursos	1591035090847	1591035092400	OK	 
REQUEST	939		VerCursos	1591035091045	1591035092401	OK	 
REQUEST	1288		IniciarSesion	1591035091167	1591035092425	OK	 
REQUEST	1044		IniciadoSesion	1591035087203	1591035092427	OK	 
USER	InscribirCurso	660	END	1591035039022	1591035092472
REQUEST	1097		IniciadoSesion Redirect 1	1591035091668	1591035092474	OK	 
REQUEST	912		VerCursos	1591035089048	1591035092486	OK	 
REQUEST	770		MisCursosInscritos	1591035091784	1591035092487	OK	 
REQUEST	799		MisCursosInscritos	1591035091735	1591035092487	OK	 
REQUEST	795		MisCursosInscritos	1591035091617	1591035092501	OK	 
REQUEST	1101		IniciadoSesion	1591035091265	1591035092511	OK	 
REQUEST	928		VerCursos	1591035090706	1591035092513	OK	 
REQUEST	1043		IniciadoSesion Redirect 1	1591035091738	1591035092518	OK	 
REQUEST	781		MisCursosInscritos	1591035091616	1591035092524	OK	 
REQUEST	937		VerCursos	1591035090752	1591035092527	OK	 
REQUEST	772		MisCursosInscritos	1591035091661	1591035092568	OK	 
REQUEST	1270		IniciarSesion	1591035091167	1591035092568	OK	 
REQUEST	935		VerCursos	1591035091167	1591035092611	OK	 
REQUEST	1042		IniciadoSesion Redirect 1	1591035091830	1591035092612	OK	 
REQUEST	1038		IniciadoSesion Redirect 1	1591035089946	1591035092612	OK	 
REQUEST	1098		IniciadoSesion	1591035088887	1591035092612	OK	 
REQUEST	823		MisCursosInscritos	1591035091837	1591035093061	OK	 
USER	InscribirCurso	668	END	1591035039668	1591035093154
USER	InscribirCurso	670	END	1591035039811	1591035093154
USER	InscribirCurso	698	END	1591035041876	1591035093177
USER	InscribirCurso	663	END	1591035039253	1591035093177
USER	InscribirCurso	691	END	1591035041308	1591035093190
USER	InscribirCurso	694	END	1591035041601	1591035093195
USER	InscribirCurso	650	END	1591035038365	1591035093210
REQUEST	1326		Home	1591035088403	1591035093215	OK	 
REQUEST	901		VerCursos	1591035091134	1591035093216	OK	 
REQUEST	792		MisCursosInscritos	1591035091045	1591035093219	OK	 
REQUEST	1088		IniciadoSesion	1591035089517	1591035093240	OK	 
REQUEST	815		MisCursosInscritos	1591035093222	1591035093243	OK	 
REQUEST	1096		IniciadoSesion Redirect 1	1591035091670	1591035093253	OK	 
REQUEST	1267		IniciarSesion	1591035091529	1591035093257	OK	 
REQUEST	942		VerCursos	1591035091298	1591035093273	OK	 
REQUEST	1090		IniciadoSesion	1591035090205	1591035093273	OK	 
USER	InscribirCurso	673	END	1591035040032	1591035093283
REQUEST	1059		IniciadoSesion	1591035090178	1591035093284	OK	 
REQUEST	766		MisCursosInscritos	1591035092313	1591035093296	OK	 
REQUEST	1069		IniciadoSesion Redirect 1	1591035091741	1591035093309	OK	 
REQUEST	1092		IniciadoSesion Redirect 1	1591035091676	1591035093314	OK	 
REQUEST	1031		IniciadoSesion Redirect 1	1591035091754	1591035093322	OK	 
REQUEST	749		MisCursosInscritos	1591035091839	1591035093324	OK	 
REQUEST	956		VerCursos	1591035091443	1591035093324	OK	 
REQUEST	1098		IniciadoSesion Redirect 1	1591035092612	1591035093325	OK	 
USER	InscribirCurso	699	END	1591035041934	1591035093344
USER	InscribirCurso	646	END	1591035038059	1591035093357
USER	InscribirCurso	679	END	1591035040445	1591035093357
USER	InscribirCurso	682	END	1591035040671	1591035093357
USER	InscribirCurso	695	END	1591035041687	1591035093383
USER	InscribirCurso	686	END	1591035040950	1591035093383
USER	InscribirCurso	642	END	1591035037766	1591035093390
USER	InscribirCurso	685	END	1591035040874	1591035093390
USER	InscribirCurso	677	END	1591035040312	1591035093390
USER	InscribirCurso	662	END	1591035039187	1591035093418
USER	InscribirCurso	644	END	1591035037895	1591035093418
USER	InscribirCurso	697	END	1591035041818	1591035093418
USER	InscribirCurso	703	END	1591035042283	1591035093454
USER	InscribirCurso	645	END	1591035037992	1591035093486
USER	InscribirCurso	667	END	1591035039577	1591035093486
USER	InscribirCurso	704	END	1591035042370	1591035093486
USER	InscribirCurso	664	END	1591035039341	1591035093487
USER	InscribirCurso	656	END	1591035038744	1591035093487
USER	InscribirCurso	666	END	1591035039538	1591035093487
USER	InscribirCurso	715	END	1591035043112	1591035093491
USER	InscribirCurso	689	END	1591035041160	1591035093520
USER	InscribirCurso	684	END	1591035040810	1591035093553
USER	InscribirCurso	671	END	1591035039872	1591035093553
USER	InscribirCurso	687	END	1591035041020	1591035093683
USER	InscribirCurso	696	END	1591035041750	1591035093683
USER	InscribirCurso	674	END	1591035040154	1591035093683
USER	InscribirCurso	708	END	1591035042638	1591035093747
USER	InscribirCurso	675	END	1591035040192	1591035093775
USER	InscribirCurso	693	END	1591035041535	1591035093795
USER	InscribirCurso	700	END	1591035042027	1591035093795
REQUEST	891		VerCursos	1591035090879	1591035093852	OK	 
REQUEST	769		MisCursosInscritos	1591035090879	1591035093852	OK	 
REQUEST	803		MisCursosInscritos	1591035090798	1591035093867	OK	 
REQUEST	925		VerCursos	1591035091011	1591035093889	OK	 
REQUEST	1105		IniciadoSesion	1591035091991	1591035093932	OK	 
